Year,Grader,Grade Type,Grade,Inventory #,Mint Location,DL Toning Degree,Brilliance Obverse,Brilliance Reverse,Toning Obverse,Toning Reverse,EdgeFreq Flat Obverse,EdgeFreq Flat Reverse,EdgeFreq Descriptive Obverse,EdgeFreq Descriptive Reverse,EdgeFreq RedOrange Obverse,EdgeFreq RedOrange Reverse,EdgeFreq Yellow Obverse,EdgeFreq Yellow Reverse,EdgeFreq Green Obverse,EdgeFreq Green Reverse,Unnamed: 21,Unnamed: 22
1885,PCGS-CAC,MS,67,1875409,Philadelphia,2,10,9,1.75,0,1353,1585,175543,228397,16384,35938,120010,87963,19001,84397,,
1882,NGC,MS,64,2090181,San Francisco,1,10,10,0,0,3490,2532,209647,228987,38615,42233,120025,80507,33833,82469,,
1885,PCGS,MS,65,2296228,Philadelphia,3,9,10,1.95,0,1190,1415,168046,221135,23769,39483,120028,84281,18068,83709,,
1900,PCGS-CAC,MS,66,1861219,Philadelphia,1,10,10,0,0,1195,1584,213053,257762,21594,36727,120030,89795,33612,89320,,
1899,PCGS,MS,64,2296688,New Orleans,2,10,10,0,0,1286,1679,191557,212786,20273,35581,120031,78222,27063,77547,,
1885,PCGS,MS,62,2289134,Philadelphia,3,10,9,0.35,3.6,5422,2952,178208,198581,27902,32727,120032,78740,19898,72940,,
1896,PCGS,MS,62,2108712,New Orleans,2,10,10,0.65,0,3583,1935,197403,233737,35603,38778,120032,80150,36867,90676,,
1890,NGC-CAC,MS,64,2252143,Philadelphia,1,10,10,0,0,4373,2596,185745,215343,27569,34872,120035,78817,23975,78211,,
1880,PCGS,AU,55,2200406,San Francisco,2,10,9,0,0,4195,3341,196518,242762,32799,42894,120035,87466,33197,88651,,
1897,PCGS,AU,58,2010528,New Orleans,2,10,10,0,0,2622,2365,197002,247863,27776,39694,120039,90293,38072,89178,,
1902,NGC,MS,61,2120294,New Orleans,2,10,9,0,0,3056,2689,175115,215168,26494,40440,120047,80707,22034,76462,,
1921,PCGS,MS,66,1867247,Philadelphia,2,10,10,0,0,1307,1367,192843,245206,21597,36889,120050,87502,25408,74324,,
1881,NGC,MS,64,2295088,Philadelphia,1,10,10,0,0.35,1908,1731,206867,252580,21013,40246,120050,87862,33342,95120,,
1878,NGC,MS,63,2034577,Philadelphia,1,10,10,1.35,0,2809,1570,198457,237067,28692,38618,120051,87493,30440,92095,,
1894,PCGS,AU,55,2443470,New Orleans,3,10,10,1.95,0.65,3787,5250,205690,251564,34179,45440,120060,90626,43018,94267,,
1881,PCGS,AU,58,2200399,San Francisco,3,8,6,3.25,2.6,4286,2356,200471,233683,35772,43447,120061,78237,34538,92423,,
1887,PCGS,MS,61,2218557,San Francisco,2,10,10,0,0,5698,2641,184919,214824,38160,40147,120062,76989,27077,79584,,
1882,NGC,MS,63,2125830,New Orleans,1,10,10,0,0,4283,1508,188338,223169,29552,32775,120067,83630,31774,84869,,
1904,NGC,MS,65,2203925,New Orleans,1,10,10,0,0,3145,3032,194704,211112,27286,37835,120069,77923,26455,72903,,
1881,NGC,MS,66,2461427,Philadelphia,1,10,10,0,0,1027,1916,190694,211654,19669,36571,120076,81736,24294,72500,,
1902,NGC,MS,64,2285244,New Orleans,1,10,10,0,0,1874,3625,182470,210048,27884,39024,120078,79120,25425,82564,,
1881,NGC,MS,65,2413377,San Francisco,2,10,10,1.75,0,1797,1472,188560,187093,21232,34719,120083,66384,25905,74013,,
1882,PCGS,MS,65,1888287,New Orleans,3,5,10,3.05,0,3172,1342,188916,229048,33235,35668,120089,87599,29764,85475,,
1899,PCGS,MS,66,2203919,New Orleans,2,10,10,0,0,4050,1713,192075,208716,29694,34503,120092,76044,30861,79788,,
1898,PCGS,MS,67,2016244,Philadelphia,2,10,10,0,0,1364,1337,193581,237289,20445,36912,120092,87399,29130,84031,,
1890,PCGS,MS,62,2462925,Philadelphia,1,10,10,0,0,2655,1744,195507,226223,25723,35330,120094,82860,30488,84214,,
1882,NGC,MS,67,2164330,San Francisco,2,10,10,0,0,2688,1220,208627,228183,25941,36710,120101,81224,31965,79278,,
1902,PCGS,MS,63,2462456,New Orleans,3,10,10,1.3,1.65,1409,2083,188128,202716,24039,32257,120103,78744,32847,81986,,
1894,NGC,AU,55,2223511,New Orleans,3,10,10,1.3,0,6511,5939,185037,228148,34557,45417,120108,85421,33523,85763,,
1880,PCGS,MS,64,1857763,Philadelphia,2,10,10,1.75,0,1942,1099,176744,238443,24736,33102,120110,87073,27166,92000,,
1899,PCGS-CAC,MS,67,2154871,New Orleans,1,10,10,0,0,847,1365,188307,227438,19462,36231,120111,88208,30764,81669,,
1878,PCGS,MS,62,2381604,Philadelphia,2,10,10,0,0,4554,2267,188849,215965,33769,38611,120116,80650,25544,88308,,
1898,PCGS,MS,62,2462927,Philadelphia,2,10,10,0,0.65,3657,2797,193899,229870,31934,38299,120117,85755,25958,77910,,
1883,PCGS,MS,64,1857767,New Orleans,1,10,10,1.75,0,3451,1361,196231,240314,29340,35856,120122,86697,34525,91714,,
1885,PCGS,MS,63,2177381,New Orleans,2,10,10,0,0,3920,1871,201789,215434,33310,36878,120123,86544,30763,81408,,
1880,PCGS,MS,64,2287681,San Francisco,1,10,10,0,0,4094,1391,190624,215659,31075,35416,120129,73719,24894,78821,,
1895,PCGS,MS,63,2247604,San Francisco,1,10,9,0.7,0,4811,2689,209867,227093,40047,42268,120129,77689,36882,86282,,
1892,PCGS,MS,65,1875304,New Orleans,2,10,10,1.95,1.3,2051,2074,193139,230980,24558,37929,120137,92181,33968,85040,,
1886,PCGS,MS,64,2110845,San Francisco,3,10,10,0,0,3064,2564,199248,254389,27590,41400,120139,88864,27277,89027,,
1882,NGC-GSA,MS,63,2429353,Carson City,1,10,10,0,0,1631,2710,181115,209773,24288,37713,120140,79452,18939,75212,,
1886,NGC,MS,63,2097788,Philadelphia,1,10,10,0,0,4566,2489,190550,235072,28601,35432,120140,88018,26230,77387,,
1896,PCGS,MS,63,1853813,Philadelphia,1,10,10,0,0,2191,2087,197747,246435,21325,38514,120140,90383,34299,85391,,
1885,PCGS,MS,65,2182956,Philadelphia,1,10,10,0,0,1513,1683,194827,237400,20175,36977,120151,89491,25521,84703,,
1896,PCGS,MS,64,2257098,Philadelphia,2,10,10,0,0,2638,1639,191033,212619,24736,34607,120152,72709,25821,79049,,
1885,NGC-CAC,MS,66,2273731,Philadelphia,1,9,9,0,0,3045,1813,194056,212521,28265,36648,120162,74508,24249,77551,,
1887,PCGS,MS,62,2291081,Philadelphia,3,6,9,1.35,0,7571,2475,203951,216188,43665,34398,120163,80514,33743,81645,,
1904,NGC,MS,65,2211922,New Orleans,1,10,10,0,0,2042,1351,166576,161417,18753,29712,120185,69615,20435,70368,,
1921,NGC,MS,62,2093024,San Francisco,1,10,10,0,0,4064,3124,192866,221182,32087,35732,120185,80233,31924,88895,,
1881,PCGS,MS,64,2448892,Carson City,1,10,10,0,0,2471,3703,185256,227447,24850,39536,120193,86886,26619,81847,,
1890,NGC,MS,63,2090201,San Francisco,2,10,10,0,0,4978,2516,200234,240072,39201,39911,120198,89938,25943,81352,,
1894,PCGS,AU,58,2208001,New Orleans,1,10,10,0,0,3188,1532,204096,247675,28901,34712,120208,88579,34402,92430,,
1881,NGC-CAC,MS,66,2193408,San Francisco,1,10,10,0,0,1696,1188,190096,222978,23428,34309,120209,81545,28248,80782,,
1902,PCGS,MS,65,2182979,New Orleans,1,10,10,0,0,1698,1653,181643,230917,20367,35923,120212,87183,22561,78368,,
1881,NGC,MS,65,2455918,San Francisco,2,10,10,2.4,0,1601,1703,196373,200399,22270,38923,120215,69797,24204,78075,,
1891,NGC-CAC,MS,63,2430382,Carson City,3,9,5,3.95,2.6,4522,6059,193388,215486,40207,48209,120217,82915,33220,82782,,
1880,PCGS,MS,64,2450908,San Francisco,2,10,10,1.75,0,2510,2452,179625,193512,24918,36481,120219,70239,23221,76913,,
1900,PCGS,MS,64,2248023,New Orleans,2,10,10,0,0,3189,2769,186567,204920,27572,36582,120220,75573,30100,79771,,
1878,PCGS,MS,62,2223967,Philadelphia,1,10,10,0,0,5413,2252,201403,214796,29810,34306,120222,75361,27015,77042,,
1879,NGC,MS,62,2374774,San Francisco,1,10,9,0,0,3751,3796,187158,204785,32849,44842,120231,72288,25725,81505,,
1896,PCGS,MS,63,2260563,Philadelphia,3,9,10,3.3,1.35,3862,1607,191025,195494,31962,41326,120236,72276,32477,69438,,
1902,NGC,MS,65,2203922,Philadelphia,2,10,10,0,0,990,1512,184244,194292,19282,32971,120238,70892,22562,71330,,
1886,PCGS,MS,64,2079708,Philadelphia,1,10,10,0.7,0,1870,2008,187723,240736,23511,36059,120244,88760,25211,82259,,
1885,NGC,MS,62,2247691,Carson City,2,10,10,0,0,7335,1589,203611,220624,37879,33738,120248,80930,32715,79586,,
1885,NGC,MS,63,1855772,Philadelphia,1,10,10,1.75,0.35,1862,1903,196868,239914,25389,37260,120248,87865,30383,81936,,
1888,PCGS,MS,67,2234012,Philadelphia,1,10,10,0,0,2442,945,189159,210722,26445,33563,120250,73337,31410,79068,,
1901,PCGS,AU,58,2298932,San Francisco,1,10,10,0,0,5478,3908,183831,216806,30953,36942,120250,83637,28054,80420,,
1881,PCGS,MS,64,1883783,San Francisco,1,10,10,1.75,0,3473,2932,190805,206416,33528,44953,120253,70123,23718,77682,,
1878,PCGS,MS,64,2453872,Philadelphia,1,10,10,0,0,1247,1247,191033,224368,20993,33795,120256,80847,25212,80501,,
1879,NGC,MS,65,2363338,San Francisco,2,10,10,0,0,2083,3879,177486,233455,20947,43457,120265,84227,24742,81614,,
1897,PCGS,MS,65,2287691,Philadelphia,1,10,10,0,0,2123,1606,204388,213665,22836,38023,120266,59669,26195,80300,,
1900,NGC,MS,64,2260566,New Orleans,4,8,9,3.3,2.95,6292,4014,222935,269222,42993,54702,120266,93373,44481,94616,,
1893,PCGS,MS,63,2286240,Philadelphia,1,10,10,0,0,4877,2694,203373,218858,30697,40812,120270,77340,29131,73192,,
1904,PCGS,MS,65,2296697,New Orleans,2,10,9,0,0,1188,1074,178347,207493,20196,34892,120272,75983,26776,73035,,
1899,NGC,MS,64,2253551,Philadelphia,2,10,10,0,0,3814,3139,190204,207078,29561,37216,120277,78875,25123,77487,,
1890,ANACS,MS,63,2457022,New Orleans,1,10,10,0,0,2905,2754,181715,221139,27927,38395,120281,84904,29341,81940,,
1887,PCGS-CAC,MS,63,2283423,Philadelphia,1,10,10,0,0,1746,2138,186981,215206,25253,37417,120294,73800,27646,75603,,
1882,PCGS,MS,64,2218552,New Orleans,1,10,10,0,0,2931,2540,189443,226201,22108,38772,120297,79397,23522,72052,,
1890,PCGS,MS,64,2257088,New Orleans,2,10,10,0,0,4767,2450,187779,216969,34044,37092,120307,81473,25973,86482,,
1880,PCGS,MS,65,2119238,San Francisco,1,10,10,1.75,0,2102,1328,198241,253990,24004,34840,120311,88970,32907,93383,,
1888,PCGS,MS,65,2232114,Philadelphia,1,10,10,0,0,5586,3143,191058,224446,34252,39467,120313,82016,29376,81708,,
1884,NGC,MS,63,2194953,New Orleans,1,10,10,0,0,2547,1447,164454,210564,27923,35315,120315,89917,16723,78184,,
1887,PCGS,MS,65,2291871,Philadelphia,3,9,10,4.3,0,3598,3340,188865,209476,32474,36629,120316,80706,26178,77288,,
1885,NGC,MS,65,2218471,New Orleans,3,10,10,1.65,1,3670,2945,172134,211307,33117,44517,120319,75828,30358,78670,,
1896,NGC,MS,64,2291334,Philadelphia,1,9,9,0,0,2843,2361,189732,204652,31242,37187,120330,75899,28221,80564,,
1892,PCGS,MS,61,2044588,New Orleans,1,10,10,0,0,2820,1656,205851,266396,26671,34517,120330,93040,36153,94396,,
1886,PCGS,MS,64,2440390,Philadelphia,2,10,10,0,0,2491,3356,190286,215960,28443,39232,120333,74887,23942,79871,,
1887,NGC,MS,63,2128828,Philadelphia,1,10,10,0,0,2917,1566,185743,221985,26118,35788,120340,88511,29084,82818,,
1886,PCGS,MS,62,2287735,San Francisco,2,9,10,0.35,0,3848,1875,196025,200358,39798,35661,120367,67163,26993,75485,,
1884,PCGS,MS,66,2087686,Philadelphia,2,10,10,1.75,0.35,2137,1261,175747,227705,23203,35565,120368,87789,30269,86139,,
1882,PCGS,MS,64,2249122,New Orleans,2,10,10,0,0,2974,2205,176191,211919,22781,38224,120370,79206,27501,76536,,
1878,PCGS,MS,64,2289164,Philadelphia,2,10,10,0.7,0.35,5780,2616,168986,226988,27295,43437,120370,88116,21212,88422,,
1889,NGC,MS,63,2042620,New Orleans,1,10,10,0,0,1849,1794,195168,248977,25113,35319,120371,87785,30540,88668,,
1901,NGC,MS,64,2247618,San Francisco,2,10,10,0,0,4882,2265,194502,236097,30920,39732,120376,81895,31554,90177,,
1883,PCGS,MS,67,2075326,Carson City,1,10,10,1.75,0,1323,1296,194395,232642,19414,33906,120377,87693,31478,85931,,
1883,PCGS,MS,67,2101702,Carson City,1,10,10,1.75,0,1323,1296,194395,232642,19414,33906,120377,87693,31478,85931,,
1883,PCGS,MS,65,1867245,Carson City,3,7,10,3.7,0,6602,3035,213912,223088,48685,41502,120377,78509,39921,88243,,
1886,PCGS-CAC,MS,63,2078665,San Francisco,1,10,10,1.05,0,4077,1769,202149,238534,31156,37866,120378,82866,30600,83179,,
1884,NGC-GSA,MS,64,2388310,Carson City,1,10,10,0,0,3374,3263,182198,202179,29979,40914,120381,81391,26644,80159,,
1879,PCGS,MS,63,2084729,Philadelphia,1,10,10,0,0,3263,2549,212427,262001,27041,40586,120392,86808,30335,91730,,
1896,PCGS,MS,63,1855742,Philadelphia,2,10,10,0,0,3069,1985,183417,247810,29035,38725,120397,91410,31553,83622,,
1879,NGC,MS,65,2363337,San Francisco,1,10,10,0,0,3133,2649,186758,214785,27509,38187,120408,82493,25488,80452,,
1883,NGC,MS,63,2378794,New Orleans,1,10,10,0,0,2616,3076,182519,214188,29403,38153,120412,83199,25872,81325,,
1885,PCGS,MS,63,2226446,New Orleans,0,10,10,0,0,4606,2263,199463,221337,31054,37003,120414,81589,27486,82526,,
1891,PCGS-CAC,MS,65,2014589,San Francisco,1,10,10,0,0,4847,2135,203765,227929,24997,36489,120415,73525,27091,77648,,
1885,PCGS,MS,66,2247990,San Francisco,3,8,9,3.6,1.3,11133,5038,222864,262101,64432,48931,120427,86362,41160,109822,,
1885,PCGS,MS,66,2260526,San Francisco,3,8,9,3.6,1.3,11133,5038,222864,262101,64432,48931,120427,86362,41160,109822,,
1882,NGC,MS,63,2030611,Philadelphia,1,10,10,1.75,0,1706,1305,196978,239260,22586,33704,120428,87791,30552,85180,,
1904,PCGS,MS,63,1858262,New Orleans,4,10,4,1.35,3.6,4729,5885,193209,237220,37075,57078,120433,80697,33348,98782,,
1886,NGC-CAC,MS,65,2203067,Philadelphia,2,10,10,0.35,0.35,1218,1821,173507,210729,17070,34741,120434,80357,18897,72983,,
1882,ANACS,MS,64,2457007,San Francisco,1,10,10,0,0,2187,2869,181993,222555,24395,41772,120435,82501,25156,78156,,
1891,PCGS,AU,58,2255223,Philadelphia,1,10,10,0,0,5426,2182,199143,228379,32680,35498,120438,83035,30704,84100,,
1889,PCGS,AU,58,2270300,San Francisco,3,9,10,0,0,9979,2324,200026,231550,40127,39543,120444,83771,36618,84616,,
1881,NGC,MS,64,2065805,San Francisco,3,8,9,4.35,2,11291,5390,218460,225054,63684,52826,120445,80964,36508,90973,,
1902,PCGS-CAC,MS,64,1860728,Philadelphia,4,9,10,3.6,3.95,9690,6418,193192,221757,51263,51036,120447,78318,34505,91233,,
1896,PCGS-CAC,MS,62,2442928,New Orleans,2,10,10,1,1,2864,2475,179326,241028,30442,40748,120452,88042,29571,92036,,
1883,PCGS-CAC,MS,65,1888317,Philadelphia,3,10,9,1.75,0.65,1678,1620,183193,216414,21974,35171,120459,85858,24546,76521,,
1888,PCGS,MS,65,2255626,New Orleans,2,10,10,0,0,3802,2590,174215,208757,30196,38426,120460,79877,26680,79010,,
1921,NGC,MS,64,2128819,Denver,2,10,10,0,0,1436,1659,196098,246126,22497,33290,120462,89634,26843,81545,,
1879,NGC,MS,65,2296649,Philadelphia,3,9,9,1,1.65,2791,1731,177982,208783,27542,40144,120472,79259,24326,75528,,
1883,PCGS,MS,65,2224453,Philadelphia,1,10,10,0,0,4999,1496,195922,206421,25129,32685,120472,69991,28232,80467,,
1890,PCGS,MS,65,2076158,San Francisco,2,10,10,1.75,0.7,3294,1820,174287,203201,32956,37818,120480,85180,25123,75257,,
1887,PCGS,MS,63,2447926,Philadelphia,3,10,10,1.7,0,2320,1338,196328,221107,29622,34236,120480,81731,30052,81242,,
1879,NGC,MS,65,2363333,San Francisco,2,10,10,0,0,3497,3743,182677,215833,27138,37563,120481,82633,24874,80666,,
1896,PCGS,MS,63,2248029,Philadelphia,3,10,9,0.35,2,2100,4182,178692,251206,23207,53718,120487,83231,25597,100338,,
1903,PCGS,AU,58,2258165,Philadelphia,2,10,10,0,0,2994,2383,185630,198658,27222,35914,120494,70874,24069,71753,,
1882,PCGS,MS,63,2248024,New Orleans,1,10,10,0,0,3598,2000,181238,212539,24751,35174,120497,79414,26267,79668,,
1880,NGC,MS,64,2260536,Philadelphia,3,8,7,3.6,3.25,5937,2808,218273,245571,49135,48576,120498,88234,34298,86433,,
1896,PCGS,MS,65,2040086,Philadelphia,2,10,10,0,0,1440,1977,202238,227184,22526,32378,120499,79976,31098,85184,,
1882,NGC,MS,66,2432445,Carson City,3,7,10,3.05,0,3791,2486,191490,211272,36185,38976,120507,83722,28719,77540,,
1881,PCGS,MS,63,1856730,San Francisco,2,10,10,1.75,0.35,5142,2078,192955,232532,38929,38286,120515,88508,29610,86185,,
1881,PCGS,MS,65,2287683,Philadelphia,2,10,10,0,0,1611,1627,184813,206310,20996,36204,120517,79716,24858,80861,,
1904,PCGS,MS,62,2128795,Philadelphia,2,10,10,0,0,1964,1548,190224,233817,25962,35061,120520,86365,24217,78520,,
1880,NGC,MS,64,2274216,San Francisco,3,9,9,0,3.25,2043,2864,172027,213594,22661,44913,120523,84212,28200,86942,,
1879,PCGS,MS,62,1883772,Philadelphia,1,10,10,1.4,0,3327,1246,201486,245337,31381,33145,120525,83972,30739,92967,,
1884,PCGS-CAC,MS,67,1888300,Philadelphia,4,7,10,2.4,0.7,1832,1040,192870,221737,25058,34744,120527,85498,32704,87733,,
1884,NGC,MS,65,2364729,Carson City,1,10,10,0,0,2776,2176,184343,212362,28005,35056,120530,79776,25009,80198,,
1880,PCGS,MS,61,2034069,New Orleans,1,10,10,1.75,0,3988,2230,202052,231262,32946,36789,120532,86184,33309,83513,,
1884,NGC,MS,63,2369679,New Orleans,2,10,10,1.75,0,3877,3106,187123,203570,33191,37688,120539,78171,32127,77356,,
1886,PCGS,MS,65,2212630,Philadelphia,1,10,10,0,0,1630,1526,194841,217965,22483,34380,120540,75132,25069,74754,,
1881,PCGS,MS,65,1883364,San Francisco,3,10,9,5,0.35,6439,2446,213236,182405,48608,36276,120543,57937,43809,70210,,
1878,PCGS,MS,63,2289598,San Francisco,2,10,10,0,0,2009,2914,189283,205267,27096,37874,120545,75450,27183,77028,,
1901,NGC,MS,64,2065804,New Orleans,1,9,9,0,0,1894,1708,205931,240720,25019,35144,120550,85452,32906,83835,,
1890,NGC,AU,55,2008532,Carson City,1,10,10,0,0,5995,3113,223166,229663,43658,41406,120559,79122,32934,74385,,
1889,PCGS,MS,63,2068685,San Francisco,1,10,10,0,0,2960,1998,216798,249682,30270,39275,120560,83864,31759,87666,,
1890,PCGS,MS,64,1885876,Philadelphia,1,10,10,0,0,2552,1968,185385,235577,29309,38350,120561,90098,28607,84501,,
1882,NGC,MS,64,2462448,Carson City,1,10,10,0,0,1973,2161,182429,213386,26342,37402,120562,80298,24258,80106,,
1887,PCGS,MS,63,1888303,New Orleans,1,10,10,0,0,1929,1714,202971,257627,22718,35301,120562,92107,34726,92284,,
1880,PCGS,MS,65,2169426,Carson City,2,10,10,0.35,0,2372,2527,199113,225831,27511,34579,120573,83210,26416,91515,,
1897,PCGS,AU,58,2177422,New Orleans,1,10,10,0,0,2216,3117,182737,223528,23802,37034,120575,89922,30153,81361,,
1899,PCGS,MS,67,2051683,New Orleans,3,10,9,1.35,0.7,4085,2308,188763,193723,27722,37846,120582,69463,29439,69265,,
1883,PCGS,MS,65,2291076,New Orleans,3,10,7,0.35,2.95,14268,6769,180788,241868,67531,63103,120585,61078,40276,53352,,
1893,PCGS,AU,55,2255227,Philadelphia,2,10,10,0,0,4742,3510,186815,220633,33483,40940,120588,81582,27305,77235,,
1890,PCGS,MS,65,2247993,Philadelphia,1,10,10,0,0,1718,1246,180058,214234,23697,30904,120588,77344,26204,78717,,
1884,NGC,AU,55,2211918,San Francisco,2,10,10,0,0.65,3645,3969,187456,207173,28906,40948,120598,82989,28723,73404,,
1900,PCGS,MS,65,2432920,San Francisco,2,10,10,0.35,1.65,3439,2524,181470,209492,30206,35099,120599,78162,26052,83632,,
1888,NGC,MS,63,2296184,New Orleans,1,10,10,0,0,3127,5142,173792,220070,26672,44450,120603,82897,26865,77035,,
1891,PCGS,MS,63,2287664,Philadelphia,3,10,10,0,0,4950,2597,196158,221375,40149,41716,120603,81113,31777,77181,,
1884,NGC-CAC,MS,65,2110888,New Orleans,0,9,10,1.75,0,2689,2293,182482,228122,26054,37272,120608,88482,32662,82375,,
1884,NGC,AU,58,2415402,San Francisco,3,9,10,3.05,1.95,5252,3224,190565,206816,41117,43278,120610,78670,38924,91403,,
1884,PCGS,MS,65,2125921,Carson City,1,10,10,0,0,3228,1982,196403,227256,28257,37310,120616,77365,32699,85581,,
1896,NGC,MS,63,2160483,Philadelphia,3,10,9,2.65,2.65,7578,2621,196369,203744,45354,42848,120618,83311,30745,69314,,
1887,PCGS-CAC,MS,63,2028558,San Francisco,1,10,9,0,0,3744,1154,201578,238310,30422,35556,120619,85373,25768,83161,,
1885,PCGS,MS,64,2296675,San Francisco,2,10,10,0.35,0,4712,1648,187328,235145,36781,42928,120622,77770,23418,85579,,
1881,NGC,MS,65,2413379,San Francisco,1,9,9,0,0,2974,2033,184451,187221,31521,36116,120630,71190,25201,71036,,
1904,PCGS-CAC,MS,64,2084744,San Francisco,2,10,10,0,0,2188,2956,203008,240260,28427,39183,120631,85907,30647,87187,,
1886,NGC,MS,66,2087732,Philadelphia,1,10,10,0,0,1291,1388,207439,238275,21997,36135,120634,76026,28820,82554,,
1893,PCGS,MS,62,2068698,Philadelphia,1,10,10,0.35,0,3077,2012,201147,244284,27503,39007,120637,88295,29764,84626,,
1891,PCGS,MS,63,2068693,San Francisco,1,10,10,0,0,4290,2315,204467,226230,39820,40204,120641,82860,25377,75519,,
1894,PCGS-CAC,MS,63,2272543,New Orleans,2,10,10,0,0,2804,2136,191066,205437,25744,32929,120641,74353,25292,76110,,
1879,PCGS-CAC,MS,61,2265094,Carson City,3,9,7,1.95,2.3,5237,4637,206016,222980,42176,45654,120642,82095,36166,85661,,
1887,NGC,MS,65,2398836,Philadelphia,1,10,10,0,0,2410,4080,186601,212122,25269,41050,120646,82663,24612,80482,,
1879,PCGS,AU,58,2249090,New Orleans,2,10,10,0,0,3272,2296,193830,231834,24625,38339,120647,79498,26964,77243,,
1890,PCGS,MS,62,2223494,New Orleans,2,10,10,0,0,5677,2462,180781,201665,34604,38762,120653,77896,24399,75188,,
1883,NGC,MS,62,1883388,Philadelphia,3,10,9,1.75,0,3460,1403,202052,236132,32173,34538,120655,89978,33514,84939,,
1888,NGC,MS,65,2110823,Philadelphia,1,10,10,0,0,1460,1119,197574,237727,22170,34691,120663,85207,27835,83318,,
1899,PCGS-CAC,MS,63,2028560,Philadelphia,1,9,9,0,0,1661,1825,191921,241662,25787,39768,120699,88819,34953,86037,,
1878,NGC,MS,63,2291648,Philadelphia,2,10,10,0,0,1986,2231,178136,215389,25372,39498,120707,76638,25968,86060,,
1890,PCGS,MS,62,1883807,Philadelphia,1,10,10,0,0,3006,2830,204059,260992,26039,38918,120710,90780,31304,86918,,
1880,NGC,MS,65,2260537,Carson City,3,6,8,2.65,3.6,6454,3686,221577,235301,53691,50186,120712,82600,41730,89484,,
1878,PCGS,MS,64,2241043,Philadelphia,1,10,10,0,0,3488,2390,197482,214258,27660,39338,120715,74953,23530,74756,,
1882,NGC,MS,62,2274306,New Orleans,2,10,10,0,0,5042,3202,165759,195851,28449,40504,120720,72682,22459,70342,,
1899,NGC,MS,64,2048701,San Francisco,1,9,9,0,0,2688,1364,204909,224736,31062,32837,120726,77806,30116,84627,,
1898,NGC,MS,62,2169367,Philadelphia,1,10,10,0,0,3984,1514,203611,232383,34383,36194,120730,89168,31445,78346,,
1882,PCGS,MS,65,2155836,San Francisco,2,10,10,0,0,3484,1786,211848,238252,31702,39416,120732,81325,33075,86366,,
1884,PCGS-CAC,AU,58,2205903,San Francisco,1,10,10,0,0,2572,2585,192246,232249,30635,38746,120733,89693,31954,84524,,
1882,PCGS,MS,65,2234225,New Orleans,3,7,10,2.3,0,3253,1467,188891,233914,33086,36954,120734,89241,29247,86083,,
1901,PCGS-CAC,AU,55,2044593,Philadelphia,2,10,10,0,0,1745,2774,178457,223336,26344,40376,120736,86020,28114,79891,,
1885,PCGS-CAC,MS,66,2120301,Philadelphia,1,10,10,0,0,2268,2515,207250,254305,27153,40711,120737,87930,37737,95712,,
1886,NGC,MS,63,2120286,Philadelphia,1,10,10,0,0,2208,2304,195076,237489,25495,37491,120748,86640,26795,83252,,
1878,NGC-CAC,MS,63,2126263,Philadelphia,1,10,10,0,0,3954,1428,210278,249592,34020,35493,120751,82258,32612,94195,,
1921,PCGS-CAC,MS,66,2212593,Philadelphia,2,10,10,0,0,1209,2491,171234,218208,18025,40903,120753,76950,16488,71724,,
